,cosTBz,R2,chiProb,Ks_distChi,m_KSpipi,Mbc,isSignal
4660,0.6582229,0.11209711,0.2518538,105.3284,1.8068626,5.280369,1.0
4661,0.61199933,0.2980993,0.0,57.546604,1.3086846,5.2841134,1.0
4662,0.25343597,0.33504996,0.9843588,32.127583,2.2089937,5.2781663,1.0
4663,0.37211108,0.28095666,0.4101353,31.649918,1.5842924,5.279204,1.0
4664,0.38122267,0.18775949,0.7071238,224.6225,1.5292139,5.2852116,1.0
4665,0.5210466,0.19255972,0.94371504,168.4428,2.1092765,5.2821927,1.0
4666,0.43744415,0.17098355,0.82418567,143.16417,1.3213068,5.2684126,1.0
4667,0.24083723,0.1680492,2.7045073e-06,1.1586926,3.151954,5.2754545,0.0
4668,0.22429958,0.30577412,0.7797984,116.09518,1.3301085,5.2739916,1.0
4669,0.06903343,0.25028783,0.4739202,0.77830106,2.385378,5.266455,0.0
4670,0.34547487,0.2312262,7.370186e-17,1.7193723,3.1437194,5.2687755,0.0
4671,0.25711727,0.36708048,0.3023803,266.30344,2.176308,5.279063,1.0
4672,0.8371216,0.31906056,0.19831268,1.3074517,2.0147007,5.2752876,0.0
4673,0.06946677,0.24917307,0.9808855,0.7188598,2.463252,5.2600465,0.0
4674,0.37000751,0.2455833,0.060026865,0.68922836,3.8728323,5.2836227,0.0
4675,0.10393362,0.384716,0.9408241,0.8002509,1.6904302,5.284685,0.0
4676,0.1145905,0.23826247,0.9410825,0.96784693,1.501399,5.27855,1.0
4677,0.8483474,0.3788951,0.2804614,0.36175707,3.6093123,5.2731357,0.0
4678,0.8375357,0.26572046,0.6039446,74.49703,1.239587,5.2815986,1.0
4679,0.29408517,0.34428638,0.12853824,257.46017,3.2380176,5.267958,0.0
4680,0.69338053,0.15275505,0.13851696,102.42664,2.5321672,5.284345,1.0
4681,0.88146466,0.3821862,0.34274912,0.6553877,2.6604757,5.273223,0.0
4682,0.3613962,0.13800147,0.9861972,925.255,3.0953698,5.2794437,1.0
4683,0.1287928,0.38620543,0.84403706,0.70742935,3.2792668,5.2680264,0.0
4684,0.6564639,0.3192207,3e-45,19.678198,3.4640546,5.2763906,0.0
4685,0.2742941,0.36794227,0.84694254,874.3412,1.8674387,5.2703032,0.0
4686,0.2310614,0.34509644,0.012247126,0.27337962,3.3365586,5.278169,0.0
4687,0.53626025,0.23702309,0.7968425,2.8633885,2.5991464,5.2679167,0.0
4688,0.20188516,0.0586966,0.23435989,1.0150882,3.12354,5.275055,0.0
4689,0.86063737,0.39014092,0.55535597,137.1615,2.4145133,5.274597,0.0
4690,0.3517854,0.29279706,0.4840889,34.033665,1.415843,5.279291,1.0
4691,0.8251769,0.20732835,1.7153693e-06,486.02673,3.6662936,5.2672353,0.0
4692,0.54340976,0.2475339,0.9390283,2.1607506,3.148291,5.284353,0.0
4693,0.29858768,0.13745041,0.6841128,306.428,1.6478559,5.2781653,1.0
4694,0.13366294,0.35107028,0.03896751,1.5258715,3.6548078,5.260172,0.0
4695,0.2696397,0.24114423,0.9942068,237.67755,1.3137289,5.2816358,1.0
4696,0.24072695,0.26328698,0.60068166,0.65705323,3.6623402,5.287266,0.0
4697,0.48962432,0.2475286,0.5228507,253.7179,1.4787449,5.2788434,1.0
4698,0.2807569,0.28716105,0.9580766,187.57549,1.3271135,5.275191,1.0
4699,0.3482259,0.35200542,0.010261376,0.68399215,3.5272331,5.262276,0.0
4700,0.46696058,0.19762358,0.9006427,286.64944,1.3038033,5.2761726,1.0
4701,0.044574685,0.16376999,1.313842e-07,77.54334,1.4946251,5.2796187,1.0
4702,0.64308584,0.21860626,0.038941834,2.1010182,2.6456084,5.2687855,0.0
4703,0.39915785,0.15986656,0.9750626,305.9863,1.5004952,5.2785172,1.0
4704,0.44205207,0.23030418,0.09136314,16.830467,1.3385787,5.2754507,1.0
4705,0.36517814,0.27245173,0.23017743,80.71386,1.2942464,5.2773848,1.0
4706,0.57723224,0.20678218,0.0,15.284049,2.4540405,5.279126,0.0
4707,0.527769,0.33487597,0.6071261,0.8625729,3.985307,5.266856,0.0
4708,0.47206664,0.19795594,0.2985485,2.9167411,2.4849668,5.2762394,1.0
4709,0.054455247,0.33119404,0.73415935,387.36646,1.3329736,5.2787433,1.0
4710,0.78402174,0.3801975,0.2950237,1.2041305,2.65298,5.2794886,0.0
4711,0.7089309,0.33402425,6.754171e-05,19.933933,1.2292061,5.2764573,1.0
4712,0.8543105,0.20618972,0.17007743,3.8267248,2.0906692,5.2775273,1.0
4713,0.94223094,0.42465168,0.51623,0.5410601,3.7705917,5.2786365,0.0
4714,0.1396191,0.2671749,0.96598923,128.31354,1.6890908,5.280527,1.0
4715,0.080512844,0.16933994,0.11078349,70.51211,1.3447266,5.276612,1.0
4716,0.7155269,0.24160123,0.0,1.6900352,1.9122902,5.2717133,0.0
4717,0.23491682,0.255292,0.99243,305.35406,1.5415221,5.2823853,1.0
4718,0.6058336,0.3190225,0.20763013,1.5432508,3.7725065,5.2796273,0.0
4719,0.42957252,0.3962652,0.0,446.5723,3.6700222,5.268521,0.0
4720,0.19474816,0.35300714,0.76778334,1.2264242,1.1751584,5.2694063,0.0
4721,0.7392542,0.23310068,0.3095552,15.480211,1.1408625,5.278566,1.0
4722,0.14386918,0.27104083,0.83250916,435.6316,1.4177115,5.277761,1.0
4723,0.40646344,0.2749313,0.018999396,2.3519855,3.969457,5.2699304,0.0
4724,0.063333735,0.080583155,0.6646012,15.225432,1.8774577,5.2854457,1.0
4725,0.017137796,0.32572138,0.31517094,1.4841815,2.954843,5.263519,0.0
4726,0.8592655,0.39695215,3.0468142e-11,44.772125,3.5918522,5.272714,0.0
4727,0.65160984,0.1478091,0.5441896,139.05832,1.3849393,5.2812595,1.0
4728,0.02344369,0.21119829,0.8099199,1.9309635,2.8835506,5.266013,0.0
4729,0.088192225,0.1583594,0.98985136,1253.1954,1.9204738,5.275633,1.0
4730,0.7603747,0.30352044,0.52530736,1.0333151,2.8615565,5.2811337,0.0
4731,0.8404806,0.14194068,0.39237398,48.68252,2.3714056,5.2793283,1.0
4732,0.09939685,0.37128854,0.5656588,0.50294715,3.517451,5.2675576,0.0
4733,0.29383215,0.06652501,1.4029825e-26,10.321558,2.6198003,5.2640467,0.0
4734,0.13452594,0.21458572,0.022392064,1.7223346,3.7309504,5.266404,0.0
4735,0.60477245,0.20910311,0.07307173,2.0551138,2.2183194,5.2704396,0.0
4736,0.46410018,0.2010894,0.0,63.33962,2.308083,5.26526,0.0
4737,0.8675195,0.26947847,0.40817642,0.7565752,2.780506,5.277075,0.0
4738,0.43079427,0.21626219,0.34356138,38.212143,1.3586466,5.2831697,1.0
4739,0.10788023,0.1266954,3.870145e-09,596.0943,1.2702137,5.278405,1.0
4740,0.27027172,0.1703643,0.81410456,31.564152,2.6689975,5.2774844,0.0
4741,0.4504013,0.3390043,0.75108343,47.065533,2.975152,5.2665977,0.0
4742,0.90775377,0.38760287,0.67374057,4.2251287,1.5861856,5.2791133,1.0
4743,0.3792322,0.26278377,0.0,113.40034,1.4871081,5.278808,1.0
4744,0.40333354,0.3060348,0.24846531,419.6444,1.8381078,5.276398,1.0
4745,0.62550503,0.28149068,0.47791746,35.21306,1.1709207,5.2805896,1.0
4746,0.59323657,0.24562952,0.8306436,142.353,1.3464887,5.2744184,1.0
4747,0.37346455,0.2110413,0.6327674,16.858301,2.010257,5.2802258,1.0
4748,0.7814499,0.1302916,0.61430717,96.23741,1.4078438,5.2825007,1.0
4749,0.5028123,0.29570922,0.2525475,1.7847157,2.8607993,5.2704597,0.0
4750,0.6644438,0.3309502,0.71435344,1.489038,2.4905574,5.2775884,0.0
4751,0.056149147,0.20945548,0.95874333,317.4142,1.2939465,5.2787585,1.0
4752,0.33324763,0.19265509,0.49870422,624.76294,3.8870003,5.2802773,1.0
4753,0.15826833,0.19805467,0.8223993,0.8918272,2.8950875,5.2821517,0.0
4754,0.16398177,0.18371587,0.0,165.6047,3.5313487,5.2847834,0.0
4755,0.026448665,0.3009571,0.23520447,506.03015,1.2707323,5.280287,1.0
4756,0.57193404,0.20295449,0.9256195,305.9725,1.9911716,5.2876167,1.0
4757,0.27689344,0.16461332,0.9361706,198.53679,1.6793557,5.275765,1.0
4758,0.79337174,0.34081423,0.6823734,20.779179,2.0823693,5.267665,0.0
4759,0.32493225,0.21960962,0.0,955.9722,1.9759206,5.275335,1.0
4760,0.84152335,0.42469034,0.008563206,1.2232344,2.853812,5.264716,0.0
4761,0.12760578,0.25615072,0.2600984,56.6179,1.8107885,5.2807994,1.0
4762,0.16473795,0.24977753,0.9812387,14.894899,1.4611313,5.2828484,1.0
4763,0.008208548,0.26106322,0.8052177,28.254112,2.636254,5.278888,1.0
4764,0.87592727,0.21464826,0.43018565,214.33327,1.178454,5.2759895,1.0
4765,0.07761812,0.1941648,0.31659046,18.128769,1.6064413,5.278513,1.0
4766,0.5919672,0.27694985,0.17192785,139.0802,1.4993845,5.2775035,1.0
4767,0.25504875,0.30420482,1.04469914e-16,246.84302,1.7801585,5.2799106,1.0
4768,0.084624544,0.35398307,1.4775113e-12,7.065331,3.3928149,5.2641087,0.0
4769,0.1503317,0.30561045,0.7224004,1111.3743,1.8526132,5.2763834,1.0
4770,0.07852228,0.113070935,0.8493972,0.47603467,3.5464377,5.2824907,0.0
4771,0.8569217,0.34364292,0.074744985,10.346,1.487136,5.282722,1.0
4772,0.3838012,0.16036168,0.9464059,218.4072,3.1041837,5.2631965,0.0
4773,0.48304486,0.39452872,7.548789e-09,4.694741,2.3918505,5.288882,0.0
4774,0.45862344,0.21671584,2.5299221e-05,88.429985,2.0959582,5.2801967,1.0
4775,0.6129093,0.39579955,0.408757,91.7286,1.2435917,5.2785025,1.0
4776,0.8496485,0.4255044,0.0,5.65594,3.6706004,5.261716,0.0
4777,0.20248565,0.41060144,0.39695466,232.74544,1.0780026,5.278582,1.0
4778,0.10997799,0.32246602,1.0249525e-09,5.851527,1.3980788,5.268529,0.0
4779,0.18894428,0.22432505,0.42374957,192.16307,1.2646925,5.278308,1.0
4780,0.5138478,0.13876152,0.00012607429,1.2691481,2.7290018,5.277281,0.0
4781,0.12172406,0.21992734,0.0017883701,171.8193,4.043724,5.2828045,0.0
4782,0.66662806,0.15034492,0.114515506,345.01877,3.4275908,5.286585,0.0
4783,0.3296934,0.3663957,0.15496567,6.889181,1.5477387,5.2767386,1.0
4784,0.8819436,0.22011645,0.0014198173,4.7347856,3.0963597,5.2849298,0.0
4785,0.8349387,0.28565115,8.113529e-12,4.4845347,1.6855897,5.27014,0.0
4786,0.3786973,0.23520723,0.04165492,109.95006,1.8422526,5.279088,1.0
4787,0.5817666,0.28672212,0.87134063,271.0924,1.6789389,5.2818246,1.0
4788,0.703042,0.40874687,0.0,0.28859007,3.457288,5.2673454,0.0
4789,0.53236425,0.21505772,0.41201407,820.5436,1.3881774,5.2801776,1.0
4790,0.44663936,0.20043345,0.9601428,53.543083,1.3798304,5.281293,1.0
4791,0.6303015,0.16012597,0.4760346,223.99002,1.6442194,5.283718,1.0
4792,0.19969743,0.3299592,0.20126374,229.53569,1.4380041,5.2782116,1.0
4793,0.25580633,0.16211727,0.0036926607,1.2446836,2.617543,5.282654,0.0
4794,0.24608606,0.17004426,0.07265355,5.3032146,1.6979238,5.275394,1.0
4795,0.43459308,0.13135877,0.61702204,278.85785,3.8102725,5.277937,1.0
4796,0.29350746,0.16737276,0.72706634,0.815166,2.3215466,5.264984,0.0
4797,0.47276497,0.2762462,0.9651199,1.3189545,3.2030225,5.2814546,0.0
4798,0.31276402,0.2631849,0.27886936,0.69932765,2.3640196,5.262817,0.0
4799,0.8500472,0.38574076,2e-44,1.8826119,3.8343787,5.27231,0.0
4800,0.5556912,0.37714326,9.1791124e-05,0.845403,2.9334357,5.268517,0.0
4801,0.32389522,0.28930715,0.9968875,54.702374,1.5125874,5.279848,1.0
4802,0.24246836,0.31504115,0.43923572,19.849457,1.3373455,5.279147,1.0
4803,0.38718066,0.14717348,0.47679704,0.7284887,3.299868,5.2763014,0.0
4804,0.17555095,0.2749206,0.06842717,559.42865,1.2938318,5.2777305,1.0
4805,0.42625093,0.25474626,0.964925,283.31918,1.7319838,5.275479,1.0
4806,0.33807597,0.31814972,0.0122503545,2.475171,1.9823071,5.267091,0.0
4807,0.08511087,0.05123857,6.053023e-20,14.480384,3.2792387,5.2820706,0.0
4808,0.41306603,0.27782387,0.13023034,423.41803,1.347522,5.2752514,0.0
4809,0.49672687,0.060445767,0.15680292,513.93823,2.767169,5.280174,1.0
4810,0.8606756,0.35902113,0.18111819,139.44423,1.3828076,5.28163,1.0
4811,0.33726907,0.16917892,0.8119393,1106.577,1.430504,5.28105,1.0
4812,0.54621005,0.32727918,0.7230041,1.5146365,3.472148,5.28935,0.0
4813,0.4509331,0.105132595,0.39941344,319.42575,2.0336359,5.277667,1.0
4814,0.25911254,0.14304109,0.0012900064,2.1254258,3.1017742,5.262428,0.0
4815,0.15828222,0.18662424,0.98087955,823.07153,1.2929821,5.281279,1.0
4816,0.22792622,0.2809701,0.0,190.61238,2.0613842,5.2630315,0.0
4817,0.53535324,0.1977192,0.0020631596,0.91877496,3.080335,5.2644243,0.0
4818,0.67074096,0.30124196,0.9098926,1.387334,2.187216,5.271501,0.0
4819,0.100456536,0.26910108,0.75309885,0.9588111,3.0967944,5.2771826,0.0
4820,0.63105047,0.33791527,0.04500497,184.01935,1.569271,5.2787423,1.0
4821,0.48202133,0.24543312,0.91088825,1.9011792,2.6651814,5.2858014,0.0
4822,0.5988699,0.34448034,0.6947789,0.9680021,3.6952121,5.2632523,0.0
4823,0.3102323,0.086842105,5.1980664e-05,27.19246,2.6857984,5.283326,1.0
4824,0.527639,0.31637067,0.0,15.910938,3.035963,5.265578,0.0
4825,0.1024729,0.25865415,0.7305272,220.03242,1.3139769,5.27076,1.0
4826,0.6765914,0.3295091,0.8090461,491.53937,1.3331504,5.2813993,1.0
4827,0.7843871,0.13792343,0.91984826,45.951687,1.9654986,5.2778373,1.0
4828,0.011504337,0.08941761,0.36170295,154.1533,2.5594494,5.2860312,1.0
4829,0.5821755,0.21545263,0.9473191,207.20949,1.7004164,5.280721,1.0
4830,0.5666067,0.21608758,0.8427176,30.280703,1.3792909,5.2804465,1.0
4831,0.6453971,0.36635736,0.051379967,1.1530563,3.973462,5.278606,0.0
4832,0.16685332,0.17127483,0.80074006,71.13845,1.7849644,5.275123,1.0
4833,0.43108034,0.24378079,0.8900579,1.8776747,2.4487221,5.273822,0.0
4834,0.92707896,0.28976986,0.033074528,131.90079,2.0528784,5.273009,0.0
4835,0.26217058,0.23620395,0.84112763,309.74216,1.4403428,5.280505,1.0
4836,0.51223946,0.21412645,0.39084738,1.053041,2.5245287,5.2601995,0.0
4837,0.19737948,0.2693128,4.1418776e-15,43.28684,1.4928303,5.280321,1.0
4838,0.57764465,0.3035055,0.0,7.3188086,3.4665942,5.276039,0.0
4839,0.6663869,0.29188794,0.0,29.01997,1.9727188,5.2854657,0.0
4840,0.5033218,0.2764248,0.010294331,32.379356,1.3712468,5.270558,1.0
4841,0.6528356,0.3416621,0.7703293,1.253404,2.618328,5.278757,0.0
4842,0.4239165,0.3729343,0.3582844,1.3824252,3.8367083,5.2887254,0.0
4843,0.19742605,0.16297193,0.1356013,136.3924,1.2772417,5.277984,1.0
4844,0.77314705,0.33676165,0.0,109.487976,2.0210016,5.2650285,0.0
4845,0.5062665,0.28288007,0.9207576,1271.3267,1.4910873,5.2777667,1.0
4846,0.101361625,0.23696457,0.22436342,221.53305,1.2895314,5.279082,1.0
4847,0.3235392,0.14150514,0.00068626966,2.4876227,3.4352489,5.262029,0.0
4848,0.49905574,0.25815913,0.7296838,141.76642,1.3294034,5.2797265,1.0
4849,0.016016897,0.30663946,0.0,627.4733,3.0138712,5.2741594,0.0
4850,0.5758446,0.23557585,0.8648291,237.55014,1.2871611,5.278788,1.0
4851,0.1536986,0.17154968,0.9742246,0.6939235,2.7649624,5.2671933,0.0
4852,0.018866124,0.37528187,0.0007833136,4.3839817,3.0803177,5.2716002,0.0
4853,0.57713205,0.18082045,5.4023313e-27,2.7443552,3.910663,5.265091,0.0
4854,0.3803451,0.35786793,0.06522072,662.38306,1.5496105,5.276281,1.0
4855,0.40442196,0.19664443,0.52838516,4.261486,1.2016344,5.2775726,1.0
4856,0.24103032,0.26644117,0.38871077,142.8107,1.5659461,5.275827,1.0
4857,0.4600672,0.24729837,0.8190377,276.3948,1.6001085,5.282022,1.0
4858,0.055294596,0.30917853,0.56638706,63.796867,1.5661839,5.2740917,1.0
4859,0.24755757,0.19369946,0.22697632,1.9200008,3.558073,5.2663403,0.0
4860,0.3747185,0.32232007,0.0013816775,283.5191,1.3097548,5.2726603,1.0
4861,0.6254532,0.20099977,0.26111093,1.2422963,3.3321064,5.264484,0.0
4862,0.40359247,0.33738717,0.0,31.18694,1.6927336,5.2617326,0.0
4863,0.61420774,0.13729134,0.7432002,20.24356,1.8314315,5.2780547,1.0
4864,0.19211932,0.34527415,3.503306e-07,202.1918,3.620586,5.281721,0.0
4865,0.61702245,0.28830415,0.653996,1.0231036,3.6779296,5.269538,0.0
4866,0.6307789,0.14782432,0.27686417,1985.7993,1.8093033,5.2765408,1.0
4867,0.93165374,0.40306562,0.0,0.84845626,2.6136892,5.267472,0.0
4868,0.59499633,0.26419008,0.974494,301.22318,1.2217708,5.278071,1.0
4869,0.52140987,0.31038412,0.58117044,16.729166,1.5128489,5.27992,1.0
4870,0.9027448,0.20289633,0.15777256,19.787687,1.315563,5.2835917,1.0
4871,0.5227863,0.3476799,0.33012167,1.9080994,1.7576294,5.2713056,0.0
4872,0.22986645,0.32360104,0.6622275,259.43234,1.6779445,5.285753,0.0
4873,0.42209694,0.31071067,0.05571471,200.22571,1.4250118,5.2750854,1.0
4874,0.7289615,0.2163462,0.8369144,437.5088,1.9289182,5.2628307,0.0
4875,0.6929861,0.348582,0.024480252,2.0798705,2.898584,5.2747874,0.0
4876,0.14764768,0.37347728,0.045543108,0.9115509,3.3499377,5.2770243,0.0
4877,0.030955838,0.15168948,0.6522286,285.8962,1.5393469,5.2713814,1.0
4878,0.42705566,0.30793378,0.82484335,0.48525268,2.589615,5.2748637,0.0
4879,0.21534736,0.18386944,6.0618916e-14,274.16818,1.2903128,5.2812214,1.0
4880,0.16271101,0.27509364,0.62251586,65.14153,1.4411328,5.274263,1.0
4881,0.37559775,0.28472885,0.25258923,0.80290836,3.6355095,5.2717743,0.0
4882,0.6942461,0.17357542,0.007195302,5.6590443,1.5521021,5.273859,1.0
4883,0.45946717,0.139332,0.9055,134.33107,1.3366305,5.278323,1.0
4884,0.0713904,0.37610894,0.9179643,1.4718871,3.601805,5.2733216,0.0
4885,0.28955743,0.35743907,0.6813168,97.17218,1.1978251,5.2717686,1.0
4886,0.45719868,0.11788589,0.7954954,4.516407,1.2537595,5.277233,1.0
4887,0.44925117,0.38323507,0.5504995,19.653425,3.74026,5.2661705,0.0
4888,0.4528085,0.2333032,0.9347277,158.14262,1.7949208,5.2748747,1.0
4889,0.1882646,0.31914183,0.5322894,720.08936,3.0887609,5.2750106,0.0
4890,0.3889184,0.26228863,0.0,56.666542,2.680657,5.278301,0.0
4891,0.60061824,0.15205584,0.3152595,315.8044,1.221141,5.283993,1.0
4892,0.67603296,0.14624803,0.010766897,538.02454,1.3101463,5.2824917,1.0
4893,0.40107733,0.23742771,0.5608808,804.58344,1.6989696,5.276481,1.0
4894,0.8534863,0.249843,3.5487388e-16,5.806436,3.2172542,5.2686005,0.0
4895,0.4448728,0.23382014,0.89768916,1.4104006,3.5462573,5.263316,0.0
4896,0.16539077,0.2965674,0.92363524,0.17533419,2.3458827,5.2629046,0.0
4897,0.735192,0.30254665,0.829396,0.53902304,2.0244677,5.277636,0.0
4898,0.6838284,0.10533402,0.95913905,0.77471155,3.817225,5.283954,0.0
4899,0.7764613,0.14437109,0.12501815,176.01361,1.1822475,5.278056,1.0
4900,0.6710624,0.27815503,0.5741979,1.3640503,3.9359655,5.2658,0.0
4901,0.7494122,0.39748722,0.13015895,0.9188174,3.670047,5.2705445,0.0
4902,0.17174284,0.12692305,0.91603655,566.04584,1.3344817,5.2828135,1.0
4903,0.29314774,0.32722357,0.62447506,300.15237,1.4453033,5.279795,1.0
4904,0.023010695,0.27339724,0.75366575,231.06288,1.3262393,5.2796807,1.0
4905,0.5672691,0.15509136,0.0,2.8581464,1.8665738,5.270041,0.0
4906,0.39150935,0.115038864,0.13384277,4.0832534,3.3440068,5.276345,0.0
4907,0.4222303,0.19920433,0.8996929,438.10754,1.5878211,5.281991,1.0
4908,0.54227716,0.38391253,0.51104665,1.205809,2.3795164,5.2755027,0.0
4909,0.16413681,0.16579278,0.47830653,22.397753,2.2662275,5.2861123,1.0
4910,0.6241072,0.46335676,0.8963956,1.411151,3.3765652,5.278607,0.0
4911,0.07958789,0.2569161,0.553433,1.2566413,3.1591213,5.2699885,0.0
4912,0.3577308,0.34769627,0.62094355,51.11351,1.4623009,5.275553,1.0
4913,0.19960548,0.21992086,0.3478182,153.21114,1.7063894,5.28215,1.0
4914,0.36660427,0.32966086,0.0,98.25699,3.0349586,5.2801185,0.0
4915,0.3428375,0.15244554,0.86163175,632.6125,1.8956842,5.2823687,1.0
4916,0.00044356665,0.35223177,0.0,23.85811,2.49535,5.285229,0.0
4917,0.7021919,0.38942054,0.32947662,0.31890073,2.6813362,5.2607975,0.0
4918,0.67934585,0.3748069,0.00018789756,3.5745919,2.8535068,5.2855105,0.0
4919,0.42214593,0.26228285,0.0,8.938828,3.488293,5.276282,0.0
4920,0.7964795,0.39360094,0.76093066,438.9342,2.4879937,5.260987,0.0
4921,0.118988805,0.3785841,0.92276764,0.55181265,3.06101,5.267767,0.0
4922,0.39442667,0.40726745,0.0,6.7092614,3.8873472,5.2842827,0.0
4923,0.4475211,0.30524227,0.8471059,617.35394,1.2752403,5.27828,1.0
4924,0.16155681,0.30382338,0.617481,115.363464,1.4377893,5.276583,1.0
4925,0.8250096,0.19161722,0.29283783,1.0590398,3.870357,5.260601,0.0
4926,0.008555394,0.18976267,0.9935776,0.4082273,2.7003973,5.2687902,0.0
4927,0.7699867,0.29271644,4.3161242e-07,6.0647216,3.4341764,5.261494,0.0
4928,0.5324919,0.3115285,0.07423718,0.88074845,2.2248886,5.261008,0.0
4929,0.30090508,0.29042476,0.7321904,1.5518564,2.3109438,5.264088,0.0
4930,0.16698779,0.2564104,0.89948535,97.205444,2.0147567,5.2785344,1.0
4931,0.24933624,0.2184323,0.6947876,112.84721,1.8350499,5.2830253,1.0
4932,0.42656922,0.27867052,1.2867213e-07,1.0235412,3.5240552,5.279436,0.0
4933,0.716953,0.36783236,0.0,8.564068,3.6341288,5.2663403,0.0
4934,0.5891348,0.14875963,0.4702258,57.46832,3.1987438,5.2862043,1.0
4935,0.64749044,0.2272353,0.5056466,3.6076984,1.5154644,5.283667,1.0
4936,0.7966044,0.14266203,0.92111176,416.34888,1.2862724,5.280827,1.0
4937,0.25455254,0.24825738,0.10270032,3.8389492,4.1561685,5.265873,0.0
4938,0.335698,0.23191959,0.9139286,432.19275,2.0276725,5.2762375,1.0
4939,0.78909457,0.40055615,0.0,19.171244,3.3786519,5.2633467,0.0
4940,0.18505569,0.30004197,0.1792951,73.29427,1.2438579,5.2777348,1.0
4941,0.28023884,0.31094152,4.4633092e-11,3.5404344,3.1448722,5.2642975,0.0
4942,0.63757676,0.14508565,0.76344454,0.3721377,2.9192946,5.2603574,0.0
4943,0.4201863,0.213484,0.00018912205,0.6136279,3.8946042,5.2787633,0.0
4944,0.7186466,0.30006975,0.011010481,1.2518843,2.3826513,5.271178,0.0
4945,0.30885464,0.25615075,0.38099477,0.6053734,3.3071623,5.278052,0.0
4946,0.23079994,0.3396952,0.73273873,1.3395435,2.3025284,5.2651134,0.0
4947,0.38319546,0.16879445,1.494305e-24,0.43857452,3.6537762,5.2606792,0.0
4948,0.68516123,0.36038908,0.015297878,378.29105,1.1827192,5.2617807,1.0
4949,0.039019886,0.39664724,0.43881717,84.165405,1.1354452,5.2743807,1.0
4950,0.109949365,0.36395824,0.0,76.86088,3.2355657,5.2700686,0.0
4951,0.5920123,0.27069739,0.9569415,299.5486,3.19414,5.2767124,0.0
4952,0.6689113,0.25851938,0.025356278,59.951824,1.6194595,5.279594,1.0
4953,0.6068727,0.153793,0.9218173,159.22157,3.133187,5.2822614,1.0
4954,0.40260154,0.2408058,0.7707348,1.2212749,2.613302,5.287404,0.0
4955,0.83332044,0.24994229,0.3008377,78.40915,1.4087716,5.280209,1.0
4956,0.15832986,0.2009239,0.95898765,96.15202,1.302365,5.2802606,1.0
4957,0.44803634,0.1507086,0.09705221,2.2527268,3.3508554,5.2770705,0.0
4958,0.6943329,0.10695031,0.9427826,53.862476,1.6523886,5.2774525,1.0
4959,0.11114299,0.26570264,0.04221904,1.7488747,2.0828764,5.260318,0.0
4960,0.7553065,0.51618445,0.095134854,0.22322707,3.1751866,5.2736397,0.0
4961,0.48680666,0.24058938,0.97191817,0.47772345,2.827073,5.2624116,0.0
4962,0.6307961,0.26443192,0.0,52.767776,3.1092956,5.2708344,0.0
4963,0.7588316,0.19762036,0.3236257,198.4286,1.9749163,5.279759,1.0
4964,0.46599415,0.06683807,0.01771568,2148.277,3.2649758,5.264133,0.0
4965,0.23324317,0.35654822,0.72335255,348.547,1.2912987,5.2818427,1.0
4966,0.74865,0.27761385,2.50521e-40,16.30927,1.174055,5.2776585,1.0
4967,0.3549016,0.23924255,0.80502987,42.6845,1.4069248,5.27878,1.0
4968,0.13494834,0.16141187,0.5561359,14.413173,3.9010475,5.2793164,1.0
4969,0.3343597,0.42777646,0.6957196,209.9296,3.0249367,5.281645,1.0
4970,0.055604417,0.3047389,0.28583434,471.74796,1.2803569,5.278067,1.0
4971,0.1122361,0.30760723,0.88254726,0.55720466,2.899747,5.26075,0.0
4972,0.83213943,0.34984535,0.059457872,1.6906776,3.946337,5.2830076,0.0
4973,0.5777214,0.2507779,0.0,0.836671,3.1586049,5.2671986,0.0
4974,0.07451429,0.25593215,0.25693575,14.0022135,1.7243774,5.276706,1.0
4975,0.18877764,0.30304566,0.8440739,204.25719,1.1876236,5.2770143,1.0
4976,0.6544466,0.22042124,1.1332942e-13,565.0451,1.3255446,5.2816,1.0
4977,0.55937225,0.35510838,0.16602914,1.4466367,3.0024168,5.271407,0.0
4978,0.32762444,0.094066605,0.88166994,146.4487,2.2289436,5.284466,1.0
4979,0.31639865,0.3221739,0.7656044,1.0470202,3.1709816,5.272429,0.0
4980,0.6948613,0.25644946,0.41076797,73.30001,3.3808525,5.2726727,0.0
4981,0.61265963,0.27994043,0.5807254,462.98633,1.5510861,5.2776265,1.0
4982,0.41909602,0.18047783,0.87242275,34.419666,1.6110678,5.28291,1.0
4983,0.36911535,0.3954048,0.005675944,5.924238,2.6659229,5.269491,0.0
4984,0.3039172,0.1906465,1.65e-43,16.46383,2.613275,5.2652802,0.0
4985,0.20453659,0.14019702,0.92875636,185.8128,1.688212,5.2822685,1.0
4986,0.21191238,0.15407799,0.09147853,1.0720236,3.209594,5.262888,0.0
4987,0.29324907,0.33915126,0.035174605,2.9235466,2.7299726,5.266049,0.0
4988,0.7410121,0.2903049,0.72312546,130.70496,1.5038261,5.275851,1.0
4989,0.31244054,0.26604813,6.888491e-15,124.26991,1.6647474,5.276326,1.0
4990,0.22315413,0.37855098,0.73591584,247.05705,1.2600535,5.2791233,1.0
4991,0.39249682,0.14497235,0.71994996,388.03583,2.4401352,5.281271,1.0
4992,0.010256494,0.17693949,0.8218135,101.958694,1.7733392,5.279716,1.0
4993,0.39648515,0.19066623,0.99974257,343.49872,1.5297407,5.283261,1.0
